androidx.biometric.BiometricConstants,1
androidx.preference.FontManager,1
androidx.preference.FilePreference,1
androidx.preference.FontManagerKt.IMPORT_FONTS_REQUEST_CODE,1
androidx.preference.PrivateKeyPickerPreference,1
androidx.preference.ThemeManager,1
androidx.preference.ThemeManagerKt.IMPORT_THEMES_REQUEST_CODE,1
androidx.preference.RingtonePreferenceFix,1
androidx.preference.DialogFragmentGetter,1
androidx.customview.widget.ExploreByTouchHelper,7
androidx.preference.PreferenceViewHolder ,1
androidx.recyclerview.widget.LinearLayoutManager ,1
androidx.appcompat.app.AppCompatDelegate ,1
androidx.appcompat.app.AlertDialog ,1
androidx.preference.ListPreference ,1
androidx.recyclerview.widget.ItemTouchHelper ,1
androidx.recyclerview.widget.RecyclerView ,1
androidx.appcompat.app.AppCompatActivity ,1
androidx.core.content.res.ResourcesCompat ,1
androidx.recyclerview.widget.GridLayoutManager ,1
androidx.preference.PreferenceFragmentCompat ,1
androidx.core.graphics.drawable.DrawableCompat ,1
androidx.preference.Preference ,1
androidx.appcompat.app.AppCompatDialog ,1
androidx.core.view.GestureDetectorCompat ,1
androidx.core.app.NotificationCompat ,1
androidx.preference.PreferenceManager ,1
androidx.annotation.NonNull ,1
androidx.core.content.ContextCompat ,1
androidx.core.view.NestedScrollingChild3,3
androidx.core.app.SharedElementCallback,4
androidx.core.math.MathUtils,6
androidx.viewpager2.widget.MarginPageTransformer,1
androidx.core.app.NotificationCompat.PRIORITY_MIN,5
androidx.core.app.NotificationCompat.PRIORITY_LOW,5
androidx.annotation.RestrictTo.Scope,1
androidx.core.role.RoleManagerCompat.ROLE_SMS,1
androidx.preference.PreferenceFragmentCompat.ARG_PREFERENCE_ROOT,1
androidx.lifecycle.ProcessLifecycleOwner,6
androidx.asynclayoutinflater.view.AsyncLayoutInflater,3
androidx.media.VolumeProviderCompat,5
androidx.core.text.BidiFormatter,2
androidx.vectordrawable.graphics.drawable.Animatable2Compat,4
androidx.test.uiautomator.BySelector,2
androidx.test.uiautomator.Configurator,1
androidx.lifecycle.Lifecycle.State,1
androidx.test.uiautomator.UiScrollable,1
androidx.core.util.Pools.SimplePool,1
androidx.test.uiautomator.UiObject2Condition,1
androidx.viewpager.widget.PagerTabStrip,3
androidx.appcompat.widget.ActionMenuView.OnMenuItemClickListener,1
androidx.test.uiautomator.EventCondition,1
androidx.test.uiautomator.SearchCondition,1
androidx.test.espresso.matcher.ViewMatchers.hasMinimumChildCount,2
androidx.test.espresso.IdlingPolicies,4
androidx.test.espresso.action.ViewActions.swipeUp,6
androidx.test.espresso.accessibility.AccessibilityChecks,1
androidx.mediarouter.app.MediaRouteControllerDialogFragment,1
androidx.mediarouter.app.MediaRouteDialogFactory,1
androidx.core.view.MarginLayoutParamsCompat,3
androidx.viewpager2.widget.ViewPager2.ORIENTATION_VERTICAL,1
androidx.core.text.TextUtilsCompat,8
androidx.core.app.SafeJobIntentService,1
androidx.media.AudioManagerCompat,6
androidx.mediarouter.media.MediaRouter,3
androidx.test.espresso.contrib.ActivityResultMatchers.hasResultCode,1
androidx.media.AudioAttributesCompat,3
androidx.mediarouter.app.MediaRouteChooserDialogFragment,1
androidx.mediarouter.app.MediaRouteControllerDialog,1
androidx.media.AudioFocusRequestCompat,5
androidx.viewpager2.widget.ViewPager2.ORIENTATION_HORIZONTAL,2
androidx.documentfile.provider.AssetsDocumentFile,1
androidx.mediarouter.app.MediaRouteActionProvider,1
androidx.test.espresso.action.MotionEvents,4
androidx.cursoradapter.widget.ResourceCursorAdapter,2
androidx.recyclerview.widget.SortedList.INVALID_POSITION,2
androidx.recyclerview.widget.RecyclerView.HORIZONTAL,1
androidx.core.graphics.drawable.IconCompat.createWithResource,1
androidx.core.content.pm.ShortcutManagerCompat.isRequestPinShortcutSupported,2
androidx.core.content.pm.ShortcutManagerCompat.requestPinShortcut,1
androidx.recyclerview.widget.SortedList,8
androidx.core.app.ComponentActivity,1
androidx.core.content.ContextCompat.checkSelfPermission,4
androidx.appcompat.widget.ThemedSpinnerAdapter,2
androidx.test.espresso.matcher.ViewMatchers.hasErrorText,1
androidx.test.espresso.matcher.ViewMatchers.withEffectiveVisibility,8
androidx.annotation.VisibleForTesting.PROTECTED,1
androidx.test.InstrumentationRegistry.registerInstance,1
androidx.core.provider.FontRequest,5
androidx.emoji.bundled.BundledEmojiCompatConfig,6
androidx.emoji.text.FontRequestEmojiCompatConfig,5
androidx.emoji.widget.EmojiAppCompatEditText,5
androidx.core.app.NotificationCompat.BigPictureStyle,6
androidx.recyclerview.widget.AdapterListUpdateCallback,4
androidx.security.crypto.MasterKeys,1
androidx.legacy.app.FragmentCompat,1
androidx.dynamicanimation.animation.SpringAnimation,4
androidx.dynamicanimation.animation.SpringForce,4
androidx.dynamicanimation.animation.DynamicAnimation,3
androidx.room.util.FileUtil,1
androidx.core.app.NotificationCompat.DEFAULT_LIGHTS,1
androidx.recyclerview.widget.RecyclerView.AdapterDataObserver,5
androidx.fragment.app.FragmentResultListener,2
androidx.core.net.MailTo,1
androidx.recyclerview.selection.Shared.DEBUG,1
androidx.webkit.WebSettingsCompat.FORCE_DARK_ON,1
androidx.recyclerview.widget.RecyclerView.OnChildAttachStateChangeListener,2
androidx.core.app.NotificationCompat.DEFAULT_SOUND,1
androidx.recyclerview.widget.FastScrollerEx,1
androidx.recyclerview.selection.SelectionTracker.SelectionPredicate,1
androidx.room.DatabaseConfiguration,1
androidx.constraintlayout.helper.widget.Flow,1
androidx.room.DatabaseView,1
androidx.webkit.WebSettingsCompat.FORCE_DARK_OFF,1
androidx.room.util.DBUtil,1
androidx.room.util.SneakyThrow,1
androidx.room.paging.LimitOffsetDataSource,1
androidx.annotation.VisibleForTesting.PACKAGE_PRIVATE,1
androidx.drawerlayout.widget.DrawerLayout.LOCK_MODE_UNLOCKED,1
androidx.lifecycle.ComputableLiveData,1
androidx.core.util.Preconditions.checkArgument,1
androidx.core.util.Preconditions.checkState,1
androidx.recyclerview.widget.RecyclerView.NO_POSITION,7
androidx.paging.AsyncPagedListDiffer,1
androidx.recyclerview.widget.RecyclerView.OnItemTouchListener,5
androidx.recyclerview.widget.AsyncDifferConfig,3
androidx.room.InvalidationTracker,1
androidx.browser.customtabs.CustomTabsService.ACTION_CUSTOM_TABS_CONNECTION,1
androidx.recyclerview.selection.Selection,6
androidx.recyclerview.selection.Shared.VERBOSE,1
androidx.recyclerview.selection.SelectionTracker.SelectionObserver,2
androidx.recyclerview.selection.ItemDetailsLookup.ItemDetails,1
androidx.drawerlayout.widget.DrawerLayout.LOCK_MODE_LOCKED_OPEN,1
androidx.arch.core.executor.ArchTaskExecutor,1
androidx.recyclerview.selection.Range.RangeType,1
androidx.arch.core.internal.SafeIterableMap,1
androidx.lifecycle.Lifecycle.State.DESTROYED,2
androidx.core.text.HtmlCompat.TO_HTML_PARAGRAPH_LINES_INDIVIDUAL,1
androidx.annotation.RequiresOptIn,1
androidx.room.RoomSQLiteQuery,1
androidx.room.ForeignKey.SET_NULL,2
androidx.room.util.CopyLock,1
androidx.core.os.OperationCanceledException,4
androidx.recyclerview.widget.ItemTouchHelper.RIGHT,5
androidx.recyclerview.widget.ItemTouchHelper.LEFT,5
androidx.exifinterface.media.ExifInterface.TAG_ARTIST,1
androidx.exifinterface.media.ExifInterface.TAG_LENS_MAKE,1
androidx.exifinterface.media.ExifInterface.TAG_LENS_SERIAL_NUMBER,1
androidx.core.app.NotificationCompat.PRIORITY_HIGH,2
androidx.exifinterface.media.ExifInterface.TAG_COPYRIGHT,1
androidx.recyclerview.widget.MergeAdapter,1
androidx.exifinterface.media.ExifInterface.TAG_CAMERA_OWNER_NAME,1
androidx.exifinterface.media.ExifInterface.TAG_GPS_ALTITUDE,1
androidx.exifinterface.media.ExifInterface.TAG_BODY_SERIAL_NUMBER,1
androidx.core.view.ScrollingView,4
androidx.fragment.app.FragmentManager.OnBackStackChangedListener,2
androidx.exifinterface.media.ExifInterface.TAG_GPS_LONGITUDE,1
androidx.exifinterface.media.ExifInterface.TAG_GPS_LATITUDE,1
androidx.exifinterface.media.ExifInterface.TAG_GPS_LONGITUDE_REF,1
androidx.paging.DataSource.Factory,1
androidx.exifinterface.media.ExifInterface.TAG_LENS_SPECIFICATION,1
androidx.recyclerview.widget.RecyclerView.ItemAnimator,1
androidx.exifinterface.media.ExifInterface.TAG_GPS_ALTITUDE_REF,1
androidx.exifinterface.media.ExifInterface.TAG_GPS_LATITUDE_REF,1
androidx.exifinterface.media.ExifInterface.TAG_MAKE,1
androidx.exifinterface.media.ExifInterface.TAG_SOFTWARE,1
androidx.exifinterface.media.ExifInterface.TAG_MODEL,1
androidx.core.app.NotificationCompat.DEFAULT_ALL,1
androidx.exifinterface.media.ExifInterface.TAG_LENS_MODEL,1
androidx.concurrent.futures.ResolvableFuture,1
androidx.transition.Scene,4
androidx.navigation.fragment.FragmentNavigator,3
androidx.constraintlayout.widget.Guideline,5
androidx.transition.TransitionSet,3
androidx.transition.TransitionInflater,3
androidx.emoji.text.EmojiSpan,2
androidx.core.text.util.LinkifyCompat,6
androidx.mediarouter.media.MediaRouteSelector,2
androidx.room.*,2
androidx.core.app.ActivityManagerCompat,1
androidx.recyclerview.widget.SortedListAdapterCallback,3
androidx.appcompat.view.menu.ListMenuItemView,1
androidx.preference.PreferenceFragmentCompat.*,1
androidx.appcompat.widget.ToolbarWidgetWrapper,1
androidx.appcompat.view.menu.BaseMenuPresenter,1
androidx.appcompat.view.menu.ShowableListMenu,1
androidx.appcompat.app.WindowDecorActionBar,1
androidx.core.graphics.ColorUtils.RGBToXYZ,1
androidx.camera.core.CameraX,1
androidx.camera.lifecycle.ProcessCameraProvider,2
androidx.camera.view.PreviewView,1
androidx.camera.core.Camera,2
androidx.camera.core.CameraSelector,2
androidx.core.view.OnApplyWindowInsetsListener,2
androidx.camera.core.Preview,2
androidx.appcompat.widget.AppCompatCheckedTextView,5
androidx.recyclerview.widget.ItemTouchUIUtil,1
androidx.test.filters.Suppress,1
androidx.test.runner.lifecycle.ActivityLifecycleMonitor,2
androidx.test.espresso.matcher.ViewMatchers.Visibility,2
androidx.test.espresso.action.ViewActions.pressBack,4
androidx.test.espresso.action.Swipe,4
androidx.test.espresso.action.PrecisionDescriber,3
androidx.core.view.ViewPropertyAnimatorListenerAdapter,1
androidx.test.espresso.intent.Intents,8
androidx.test.espresso.action.CoordinatesProvider,4
androidx.core.view.ViewCompat.animate,1
androidx.test.internal.runner.junit4.statement.UiThreadStatement,1
androidx.test.espresso.action.Tapper,3
androidx.test.espresso.action.GeneralSwipeAction,3
androidx.room.Junction,1
androidx.lifecycle.Transformations.switchMap,2
androidx.camera.core.ImageCaptureException,1
androidx.camera.core.CameraSelector.DEFAULT_FRONT_CAMERA,1
androidx.lifecycle.Transformations.distinctUntilChanged,3
androidx.camera.core.CameraSelector.DEFAULT_BACK_CAMERA,1
androidx.recyclerview.widget.RecyclerView.NO_ID,1
androidx.camera.core.ImageCapture,1
androidx.core.view.ViewCompat.isAttachedToWindow,1
androidx.swiperefreshlayout.widget.SwipeRefreshLayout.OnRefreshListener,1
androidx.core.view.WindowInsetsAnimationCompat,1
androidx.annotation.NavigationRes,1
androidx.core.view.WindowInsetsAnimationControlListenerCompat,1
androidx.recyclerview.widget.RecyclerView.SCROLL_STATE_DRAGGING,1
androidx.constraintlayout.widget.Barrier,2
androidx.emoji.widget.EmojiAppCompatTextView,1
androidx.recyclerview.widget.ItemTouchHelper.UP,1
androidx.recyclerview.widget.ItemTouchHelper.DOWN,1
androidx.recyclerview.widget.RecyclerView.SCROLL_STATE_IDLE,3
androidx.transition.TransitionListenerAdapter,5
androidx.constraintlayout.motion.widget.MotionScene,1
androidx.core.view.WindowInsetsControllerCompat,1
androidx.core.graphics.Insets,1
androidx.core.view.WindowInsetsAnimationControllerCompat,1
androidx.recyclerview.widget.ItemTouchHelper.ACTION_STATE_DRAG,1
androidx.dynamicanimation.animation.FloatPropertyCompat,3
androidx.activity.OnBackPressedDispatcher,1
androidx.navigation.Navigator,2
androidx.emoji.widget.EmojiTextViewHelper,1
androidx.vectordrawable.graphics.drawable.AnimatorInflaterCompat,1
androidx.navigation.NavGraph,2
androidx.navigation.NavBackStackEntry,2
androidx.recyclerview.widget.AsyncListDiffer,1
androidx.core.view.ViewCompat.TYPE_TOUCH,3
androidx.emoji.widget.EmojiEditText,1
androidx.transition.TransitionValues,1
androidx.transition.ChangeTransform,1
androidx.browser.customtabs.CustomTabsCallback,3
androidx.viewpager.widget.ViewPager.SimpleOnPageChangeListener,1
androidx.core.app.NotificationCompat.Action,1
androidx.appcompat.app.AppCompatDelegate.MODE_NIGHT_AUTO_BATTERY,1
androidx.biometric.BiometricManager.Authenticators.DEVICE_CREDENTIAL,1
androidx.transition.AutoTransition,5
androidx.recyclerview.widget.ConcatAdapter,1
androidx.biometric.BiometricManager.Authenticators.BIOMETRIC_STRONG,1
androidx.appcompat.widget.ContentFrameLayout,1
androidx.recyclerview.widget.ViewInfoStore.InfoRecord.FLAG_DISAPPEARED,2
androidx.core.os.TraceCompat,2
androidx.annotation.RestrictTo.Scope.LIBRARY_GROUP_PREFIX,4
androidx.recyclerview.widget.ViewInfoStore.InfoRecord.FLAG_PRE_AND_POST,2
androidx.recyclerview.widget.LinearSmoothScrollerEnd,2
androidx.recyclerview.widget.LinearSmoothScrollerCustom,2
androidx.recyclerview.widget.ViewInfoStore.InfoRecord.FLAG_POST,2
androidx.core.widget.ScrollerCompat,2
androidx.recyclerview.widget.RecyclerView.ItemAnimator.ItemHolderInfo,2
androidx.recyclerview.widget.ViewInfoStore.InfoRecord.FLAG_APPEAR,2
androidx.recyclerview.widget.ChatListItemAnimator,2
androidx.recyclerview.widget.ViewInfoStore.InfoRecord.FLAG_APPEAR_PRE_AND_POST,2
androidx.core.view.InputDeviceCompat,2
androidx.core.view.ViewCompat.TYPE_NON_TOUCH,2
androidx.core.util.Preconditions,3
androidx.recyclerview.widget.ViewInfoStore.InfoRecord.FLAG_PRE,2
androidx.recyclerview.widget.ViewInfoStore.InfoRecord.FLAG_APPEAR_AND_DISAPPEAR,2
androidx.recyclerview.widget.GridLayoutManagerFixed,2
androidx.databinding.ObservableArrayList,2
androidx.core.app.NotificationCompat.PRIORITY_MAX,4
androidx.fragment.app.FragmentManager.BackStackEntry,3
androidx.core.os.LocaleListCompat,4
androidx.annotation.RestrictTo.Scope.LIBRARY_GROUP,5
androidx.core.widget.TintableCompoundButton,3
androidx.core.app.ActivityCompat.OnRequestPermissionsResultCallback,4
androidx.appcompat.app.ActionBar.OnNavigationListener,3
androidx.preference.DialogPreference.TargetFragment,3
androidx.gridlayout.widget.GridLayout,5
androidx.test.espresso.matcher.PreferenceMatchers.withTitleText,1
androidx.test.espresso.Root,2
androidx.test.espresso.core.internal.deps.guava.base.Preconditions.checkElementIndex,1
androidx.test.espresso.action.Swiper,2
androidx.test.espresso.matcher.ViewMatchers.isDisplayingAtLeast,4
androidx.leanback.widget.HorizontalGridView,1
androidx.leanback.widget.OnItemViewSelectedListener,1
androidx.leanback.widget.HeaderItem,1
androidx.leanback.widget.ListRow,1
androidx.leanback.widget.Presenter,1
androidx.preference.PreferenceFragment,2
androidx.preference.PreferenceDialogFragment,1
androidx.leanback.widget.BaseCardView,1
androidx.leanback.widget.RowPresenter,1
androidx.leanback.widget.ArrayObjectAdapter,1
androidx.leanback.widget.OnItemViewClickedListener,1
androidx.leanback.widget.ImageCardView,1
androidx.leanback.app.BrowseSupportFragment,1
androidx.leanback.widget.ObjectAdapter,1
androidx.leanback.preference.LeanbackSettingsFragment,1
androidx.leanback.widget.Row,1
androidx.leanback.widget.ListRowPresenter,1
androidx.leanback.preference.LeanbackPreferenceFragment,1
androidx.test.espresso.intent.matcher.IntentMatchers.hasCategories,1
androidx.test.espresso.contrib.DrawerMatchers.isOpen,1
androidx.test.espresso.intent.Checks.checkNotNull,1
androidx.test.espresso.contrib.DrawerActions.close,1
androidx.test.espresso.intent.matcher.IntentMatchers.hasType,1
androidx.test.espresso.contrib.DrawerMatchers.isClosed,4
androidx.test.espresso.contrib.DrawerActions.open,3
androidx.test.espresso.contrib.NavigationViewActions.navigateTo,1
androidx.core.widget.PopupMenuCompat,1
androidx.media.app.NotificationCompat.MediaStyle.getMediaSession,1
androidx.preference.ListPreferenceDialogFragmentCompat,2
androidx.core.app.ActivityCompat.startIntentSenderForResult,1
androidx.viewbinding.ViewBindings,1
androidx.work.ListenableWorker.Result.retry,1
androidx.work.ListenableWorker.Result.success,1
androidx.work.ListenableWorker.Result.failure,1
androidx.work.ExistingPeriodicWorkPolicy.KEEP,1
androidx.work.ExistingPeriodicWorkPolicy.REPLACE,1
androidx.viewpager.widget.PagerTitleStrip,1
androidx.lifecycle.*,1
androidx.activity.result.ActivityResultCaller,1
androidx.core.view.inputmethod.*,1
androidx.test.espresso.util.HumanReadables.describe,1
androidx.recyclerview.widget.RecyclerView.RecycledViewPool,1
androidx.core.view.ViewCompat.LAYOUT_DIRECTION_RTL,1
androidx.exifinterface.media.ExifInterface.ORIENTATION_TRANSPOSE,1
androidx.core.widget.ImageViewCompat.setImageTintList,1
androidx.core.app.NotificationCompat.CATEGORY_SOCIAL,1
androidx.constraintlayout.widget.ConstraintSet.WRAP_CONTENT,1
androidx.test.runner.screenshot.Screenshot,2
androidx.preference.PreferenceManager.setDefaultValues,1
androidx.test.espresso.action.GeneralLocation.VISIBLE_CENTER,1
androidx.exifinterface.media.ExifInterface.TAG_IMAGE_WIDTH,1
androidx.test.espresso.base.DefaultFailureHandler,1
androidx.core.app.NotificationCompat.CATEGORY_SERVICE,1
androidx.core.app.ActivityCompat.shouldShowRequestPermissionRationale,1
androidx.appcompat.app.AppCompatDelegate.MODE_NIGHT_AUTO_TIME,1
androidx.core.app.NotificationCompat.VISIBILITY_PRIVATE,1
androidx.recyclerview.widget.RecyclerView.LayoutManager,1
androidx.drawerlayout.widget.DrawerLayout.LOCK_MODE_LOCKED_CLOSED,1
androidx.customview.view.AbsSavedState.EMPTY_STATE,1
androidx.coordinatorlayout.widget.CoordinatorLayout.Behavior,1
androidx.core.app.NotificationCompat.CATEGORY_MESSAGE,1
androidx.core.app.ActivityOptionsCompat.makeSceneTransitionAnimation,1
androidx.test.internal.runner.junit4.statement.UiThreadStatement.runOnUiThread,1
androidx.recyclerview.widget.RecyclerView.State,2
androidx.test.espresso.util.TreeIterables.breadthFirstViewTraversal,1
androidx.exifinterface.media.ExifInterface.TAG_ORIENTATION,1
androidx.core.view.ViewCompat.LAYOUT_DIRECTION_LTR,1
androidx.activity.result.contract.ActivityResultContracts.RequestMultiplePermissions,1
androidx.core.app.ShareCompat.IntentBuilder,1
androidx.core.graphics.drawable.DrawableCompat.setTint,1
androidx.core.app.NotificationCompat.VISIBILITY_SECRET,1
androidx.preference.Preference.SummaryProvider,1
androidx.exifinterface.media.ExifInterface.ORIENTATION_TRANSVERSE,1
androidx.exifinterface.media.ExifInterface.TAG_IMAGE_LENGTH,1
androidx.recyclerview.widget.StaggeredGridLayoutManager.LayoutParams,1
androidx.multidex.BuildConfig,1
androidx.test.espresso.action.ViewActions.actionWithAssertions,2
androidx.test.espresso.intent.matcher.IntentMatchers,2
androidx.test.espresso.action.ViewActions.pressMenuKey,1
androidx.test.espresso.matcher.ViewMatchers.withSpinnerText,2
androidx.appcompat.widget.MenuPopupWindow,1
androidx.test.espresso.action.ScrollToAction,1
androidx.test.espresso.matcher.ViewMatchers.hasTextColor,1
androidx.test.espresso.contrib.RecyclerViewActions.actionOnHolderItem,2
androidx.test.espresso.IdlingPolicies.getMasterIdlingPolicy,2
androidx.test.espresso.action.CloseKeyboardAction,2
androidx.test.espresso.IdlingPolicy,2
androidx.test.espresso.IdlingPolicies.setMasterPolicyTimeout,2
androidx.test.espresso.IdlingPolicies.setIdlingResourceTimeout,2
androidx.test.espresso.Espresso.registerIdlingResources,2
androidx.test.espresso.IdlingPolicies.getDynamicIdlingResourceErrorPolicy,2
androidx.appcompat.widget.Toolbar.OnMenuItemClickListener,1
androidx.core.view.MenuItemCompat.OnActionExpandListener,2
androidx.lifecycle.GenericLifecycleObserver,1
androidx.recyclerview.widget.OrientationHelper,1
androidx.core.app.ServiceCompat,4
androidx.test.uiautomator.UiWatcher,1
androidx.work.testing.SynchronousExecutor,1
androidx.core.view.DisplayCompat,1
androidx.work.testing.WorkManagerTestInitHelper,1
androidx.core.widget.*,1
androidx.core.view.*,1
androidx.core.view.accessibility.*,1
androidx.mediarouter.app.MediaRouteChooserDialog,1
androidx.mediarouter.media.MediaRouter.RouteInfo,1
androidx.test.rule.provider.ProviderTestRule,1
androidx.core.app.NotificationCompat.InboxStyle,2
androidx.core.text.ICUCompat,1
androidx.core.app.NotificationCompat.MessagingStyle,1
androidx.core.app.NotificationCompat.Style,1
androidx.legacy.content.WakefulBroadcastReceiver,3
androidx.legacy.widget.Space,1
androidx.loader.content.LoaderAccessor,1
androidx.appcompat.view.menu.TwidereActionMenuItemView,1
androidx.annotation.LongDef,1
androidx.recyclerview.widget.FixedLinearLayoutManager,1
androidx.loader.content.FixedAsyncTaskLoader,1
androidx.core.content.PermissionChecker.PERMISSION_DENIED,1
androidx.tvprovider.media.tv.ChannelLogoUtils,1
androidx.tvprovider.media.tv.PreviewProgram,1
androidx.preference.PreferenceFragmentCompat.OnPreferenceStartScreenCallback,1
androidx.tvprovider.media.tv.TvContractCompat,1
androidx.tvprovider.media.tv.Channel,1
androidx.annotation.ContentView,1
androidx.core.view.ViewCompat.requireViewById,1
androidx.documentfile.provider.CachedDocumentFile,1
androidx.test.espresso.InjectEventSecurityException,1
androidx.test.annotation.Beta,1
androidx.test.espresso.intent.Checks,1
androidx.test.rule.UiThreadTestRule,1
androidx.test.espresso.intent.matcher.IntentMatchers.anyIntent,1
androidx.test.espresso.contrib.RecyclerViewActions.scrollToPosition,1
androidx.test.espresso.idling.CountingIdlingResource,1
androidx.test.espresso.Espresso.pressBackUnconditionally,1
androidx.databinding.DataBindingComponent,1
androidx.test.espresso.matcher.ViewMatchers.isFocused,1
androidx.core.view.DisplayCutoutCompat,2
androidx.appcompat.view.WindowCallbackWrapper,2
androidx.fragment.app.FragmentStatePagerAdapterMenuWorkaround,2
androidx.recyclerview.widget.ItemTouchHelper.Callback.makeMovementFlags,2
androidx.core.app.JobIntentService.enqueueWork,2
androidx.appcompat.widget.PopupMenu.OnMenuItemClickListener,1
androidx.sqlite.db.SupportSQLiteOpenHelper.Configuration,1
androidx.sqlite.db.SupportSQLiteOpenHelper.Callback,1
androidx.work.Constraints.Builder,1
androidx.core.app.BundleCompat,1
androidx.recyclerview.widget.ItemTouchHelper.Callback,1
androidx.recyclerview.widget.ItemTouchHelper.ACTION_STATE_SWIPE,1
androidx.recyclerview.selection.StableIdKeyProvider,1
androidx.core.view.accessibility.AccessibilityNodeProviderCompat,1
androidx.core.view.accessibility.AccessibilityNodeInfoCompat.AccessibilityActionCompat,2
androidx.core.graphics.ColorUtils.blendARGB,1
androidx.core.graphics.ColorUtils.calculateLuminance,1
androidx.test.espresso.matcher.ViewMatchers.withSubstring,1
androidx.test.espresso.intent.matcher.IntentMatchers.hasExtraWithKey,1
androidx.test.espresso.matcher.CursorMatchers,2
androidx.preference.PreferenceManagerBinder,2
androidx.appcompat.app.AppCompatCallback,3
androidx.core.view.accessibility.AccessibilityViewCommand,1
androidx.core.app.NotificationCompat.PRIORITY_DEFAULT,2
androidx.paging.ItemKeyedDataSource,1
androidx.test.internal.util.Checks.checkArgument,2
androidx.fragment.app.Fragment.InstantiationException,1
androidx.coordinatorlayout.widget.CoordinatorLayout.AttachedBehavior,1
androidx.navigation.NavInflater,1
androidx.core.view.ViewCompat.ScrollAxis,1
androidx.core.view.ViewCompat.NestedScrollType,1
